region;provincia;distrito;ciudad;subdivision;unidad;edad;marital;direcc;ingres;ingcat;coche;cochecat;educ;empleo;retirado;empcat;satlab;genero;residen;inalam;multline;voz;busca;internet;idllam;espera;tv;video;cd;pda;pc;fax;noticias;respuest;ProbabilidadIncl_1_;ProbabilidadIncl_2_;PonderacMuestral_Final_
2;17;97;2901;14503;1450268;28;0;2;100;4;50.5;3;4;2;0;1;1;1;1;1;1;0;0;1;0;0;1;1;1;1;1;1;1;1;.2;250;250
2;17;97;2901;14503;1450275;22;0;1;127;4;63;3;3;0;0;1;3;0;1;1;1;1;1;0;1;1;1;1;1;1;1;1;1;1;.2;250;250
2;17;97;2901;14503;1450278;23;0;2;28;2;13.3;1;3;0;0;1;2;1;1;1;0;1;0;0;1;1;1;1;0;0;1;0;0;1;.2;250;250
2;17;97;2901;14503;1450280;34;1;10;45;2;22.9;1;4;4;0;1;3;1;6;1;1;1;0;1;0;0;1;1;1;0;1;0;1;1;.2;250;250
2;17;97;2903;14511;1451004;56;1;21;13;1;6.4;1;1;7;1;2;2;1;6;0;0;0;0;0;0;1;1;1;1;0;0;0;0;0;.2;250;250
2;17;97;2903;14511;1451011;41;1;8;50;3;25.4;2;2;9;0;2;2;1;2;0;0;0;1;0;1;1;1;1;1;0;0;0;1;1;.2;250;250
2;17;97;2903;14511;1451017;31;0;5;31;2;15.8;1;1;7;0;2;4;0;1;0;0;0;0;0;1;1;1;1;1;0;0;0;0;1;.2;250;250
2;17;97;2903;14511;1451021;72;1;16;16;1;7.9;1;1;22;1;3;4;0;4;0;0;0;0;0;1;0;1;0;1;0;0;0;1;1;.2;250;250
2;17;97;2903;14511;1451033;66;0;20;46;2;23.5;1;3;10;0;2;5;1;3;0;0;0;0;0;1;0;1;1;1;0;0;0;1;1;.2;250;250
2;17;97;2903;14511;1451037;62;0;29;67;3;34.5;2;1;23;0;3;4;0;1;0;1;1;1;0;1;1;1;1;1;0;0;0;0;1;.2;250;250
2;17;97;2903;14511;1451039;25;1;2;43;2;22;1;4;0;0;1;1;1;3;1;1;1;1;0;1;1;1;1;1;1;0;0;0;1;.2;250;250
2;17;97;2903;14511;1451040;39;1;3;140;4;71.2;3;3;4;0;1;4;1;2;0;1;0;0;0;0;1;1;1;1;0;0;0;1;1;.2;250;250
2;17;97;2903;14511;1451045;35;0;6;37;2;18.7;1;2;3;0;1;2;0;1;0;0;0;0;0;0;0;1;1;1;0;0;0;1;1;.2;250;250
2;17;97;2903;14511;1451046;41;0;11;29;2;14.3;1;4;6;0;2;2;0;1;1;0;0;0;0;1;1;1;1;1;0;0;0;1;1;.2;250;250
2;17;97;2903;14511;1451047;68;1;31;17;1;8.4;1;5;17;1;3;4;0;2;0;1;0;0;1;0;0;1;1;1;0;1;0;0;0;.2;250;250
2;17;97;2903;14511;1451049;32;0;4;24;1;11.5;1;2;5;0;2;5;1;1;1;0;0;0;1;0;1;1;0;1;0;1;1;1;1;.2;250;250
2;17;97;2903;14511;1451058;21;1;0;28;2;13.2;1;2;1;0;1;4;1;4;1;0;1;0;1;1;1;0;1;1;0;1;0;1;0;.2;250;250
2;17;97;2903;14511;1451070;20;0;0;23;1;11.8;1;3;0;0;1;1;1;3;1;0;1;0;1;1;0;1;1;0;0;0;0;1;1;.2;250;250
2;17;97;2903;14512;1451106;24;1;2;35;2;17.8;1;4;1;0;1;2;1;5;1;1;0;0;0;0;1;1;1;1;0;1;0;1;1;.195121951219512;256.25;256.25
2;17;97;2903;14512;1451110;71;0;28;57;3;28.5;2;1;18;0;3;5;0;1;1;0;0;1;0;1;1;1;1;1;0;1;0;0;1;.195121951219512;256.25;256.25
2;17;97;2903;14512;1451116;19;0;0;17;1;8.4;1;2;0;0;1;2;0;4;0;0;0;0;0;0;1;1;1;1;0;0;1;1;1;.195121951219512;256.25;256.25
2;17;97;2903;14512;1451124;18;0;0;16;1;7.9;1;2;0;0;1;2;1;2;1;0;1;0;0;1;1;1;0;1;0;0;0;1;0;.195121951219512;256.25;256.25
2;17;97;2903;14512;1451127;19;1;0;19;1;9.5;1;1;1;0;1;4;0;3;0;0;0;0;0;1;1;1;1;1;0;0;0;1;1;.195121951219512;256.25;256.25
2;17;97;2903;14512;1451131;19;1;0;23;1;11.3;1;2;0;0;1;1;1;4;1;0;0;1;0;1;1;1;1;1;1;0;1;1;1;.195121951219512;256.25;256.25
2;17;97;2903;14512;1451134;20;0;0;14;1;7.1;1;2;0;0;1;1;1;1;0;0;0;0;0;1;0;1;0;0;0;0;0;1;1;.195121951219512;256.25;256.25
2;17;97;2903;14512;1451141;22;1;1;20;1;10.1;1;2;1;0;1;3;1;6;0;0;1;0;0;1;0;1;1;1;0;0;0;1;1;.195121951219512;256.25;256.25
2;17;97;2903;14513;1451201;54;1;12;54;3;27.3;2;3;9;0;2;1;0;2;0;0;0;0;0;0;0;1;1;1;0;1;0;1;1;.203389830508475;245.833.333.333.333;245.833.333.333.333
2;17;97;2903;14513;1451205;43;0;5;25;2;13.1;1;1;11;0;2;3;1;1;0;0;0;0;0;0;1;1;1;1;0;0;0;1;1;.203389830508475;245.833.333.333.333;245.833.333.333.333
2;17;97;2903;14513;1451208;24;0;2;35;2;17.6;1;3;1;0;1;2;0;2;1;0;0;1;1;1;1;1;1;1;0;1;1;1;1;.203389830508475;245.833.333.333.333;245.833.333.333.333
2;17;97;2903;14513;1451210;19;0;0;53;3;27;2;2;0;0;1;1;1;5;0;0;0;0;0;0;0;1;1;1;0;0;0;1;1;.203389830508475;245.833.333.333.333;245.833.333.333.333
2;17;97;2903;14513;1451212;32;1;4;39;2;18.9;1;4;2;0;1;1;1;5;1;0;0;0;0;0;0;1;1;1;1;1;1;1;1;.203389830508475;245.833.333.333.333;245.833.333.333.333
2;17;97;2903;14513;1451217;45;1;10;109;4;54.9;3;2;11;0;2;3;0;4;0;1;1;0;1;0;0;1;1;1;0;1;0;1;1;.203389830508475;245.833.333.333.333;245.833.333.333.333
2;17;97;2903;14513;1451225;38;1;7;51;3;26;2;3;8;0;2;4;0;3;1;0;1;0;1;1;1;1;1;1;0;1;0;0;1;.203389830508475;245.833.333.333.333;245.833.333.333.333
2;17;97;2903;14513;1451232;30;1;5;29;2;15;1;3;4;0;1;4;1;4;1;0;0;1;0;0;1;1;1;1;0;0;0;1;1;.203389830508475;245.833.333.333.333;245.833.333.333.333
2;17;97;2903;14513;1451234;55;0;19;250;4;100.6;3;3;11;0;2;3;1;1;0;1;0;0;0;0;0;1;1;1;0;0;0;1;1;.203389830508475;245.833.333.333.333;245.833.333.333.333
2;17;97;2903;14513;1451239;19;0;0;23;1;11.4;1;2;0;0;1;1;1;1;0;0;0;0;1;1;1;1;1;1;0;0;0;1;1;.203389830508475;245.833.333.333.333;245.833.333.333.333
2;17;97;2903;14513;1451248;19;0;0;31;2;15.2;1;2;0;0;1;1;0;1;0;0;0;0;0;0;1;1;1;1;0;0;0;1;1;.203389830508475;245.833.333.333.333;245.833.333.333.333
2;17;97;2903;14513;1451252;30;0;5;37;2;18.3;1;2;4;0;1;3;0;2;0;1;0;0;1;0;0;1;1;1;0;1;0;1;1;.203389830508475;245.833.333.333.333;245.833.333.333.333
2;17;97;2904;14516;1451504;34;1;8;270;4;96.9;3;5;2;0;1;4;0;2;1;1;0;0;0;0;1;1;1;1;1;1;1;1;1;.195121951219512;256.25;256.25
2;17;97;2904;14516;1451517;24;0;2;49;2;24.9;1;4;0;0;1;3;1;3;1;1;0;0;0;0;1;1;1;1;1;1;0;0;1;.195121951219512;256.25;256.25
2;17;97;2904;14516;1451521;24;0;3;54;3;27.6;2;3;1;0;1;1;0;2;1;1;0;0;1;1;0;1;1;1;1;1;1;1;1;.195121951219512;256.25;256.25
2;17;97;2904;14516;1451522;18;1;0;25;2;12.6;1;2;0;0;1;1;1;9;0;0;1;1;0;1;1;1;1;1;0;0;0;1;1;.195121951219512;256.25;256.25
2;17;97;2904;14516;1451525;18;0;0;14;1;7;1;2;0;0;1;1;1;3;0;0;0;0;0;1;1;0;1;1;0;1;0;1;0;.195121951219512;256.25;256.25
2;17;97;2904;14516;1451526;30;0;6;32;2;16;1;2;1;0;1;2;0;1;1;0;0;1;1;1;0;1;1;1;1;1;1;1;1;.195121951219512;256.25;256.25
2;17;97;2904;14516;1451529;36;1;6;83;4;41.7;2;2;10;0;2;2;1;3;0;0;1;0;0;1;1;1;1;1;0;0;0;0;1;.195121951219512;256.25;256.25
2;17;97;2904;14516;1451540;30;1;3;32;2;16.1;1;3;2;0;1;2;1;4;1;1;0;0;1;1;1;1;1;1;1;1;1;1;1;.195121951219512;256.25;256.25
2;17;97;2904;14517;1451601;24;0;2;20;1;10.3;1;1;1;0;1;1;0;2;0;0;0;0;1;0;0;1;1;0;0;0;0;1;1;.192982456140351;259.090.909.090.909;259.090.909.090.909
2;17;97;2904;14517;1451609;25;1;2;207;4;84.7;3;5;0;0;1;4;1;7;1;1;0;0;0;1;1;1;1;1;1;1;1;0;1;.192982456140351;259.090.909.090.909;259.090.909.090.909
2;17;97;2904;14517;1451621;19;1;0;18;1;9;1;2;0;0;1;1;1;5;0;0;0;0;0;0;0;1;1;1;0;0;0;1;1;.192982456140351;259.090.909.090.909;259.090.909.090.909
2;17;97;2904;14517;1451625;20;0;1;31;2;15.6;1;3;0;0;1;1;0;4;0;0;0;1;0;1;1;1;1;1;0;0;0;1;1;.192982456140351;259.090.909.090.909;259.090.909.090.909
2;17;97;2904;14517;1451634;29;0;3;76;4;37.6;2;5;1;0;1;3;0;1;0;1;0;0;1;0;0;1;1;1;1;1;0;1;1;.192982456140351;259.090.909.090.909;259.090.909.090.909
2;17;97;2904;14517;1451636;21;0;1;12;1;5.9;1;3;0;0;1;2;1;4;1;0;0;0;0;1;0;1;0;0;0;1;0;1;1;.192982456140351;259.090.909.090.909;259.090.909.090.909
2;17;97;2904;14517;1451640;24;0;2;20;1;9.8;1;2;1;0;1;1;1;2;1;1;1;0;0;1;1;1;1;1;0;0;1;0;0;.192982456140351;259.090.909.090.909;259.090.909.090.909
2;17;97;2904;14517;1451642;23;0;1;63;3;30.8;2;4;0;0;1;1;1;1;1;0;0;0;1;1;1;1;1;1;1;0;0;1;1;.192982456140351;259.090.909.090.909;259.090.909.090.909
2;17;97;2904;14517;1451645;21;1;0;27;2;13;1;3;0;0;1;1;1;6;0;1;0;0;1;0;0;1;1;1;0;1;0;1;1;.192982456140351;259.090.909.090.909;259.090.909.090.909
2;17;97;2904;14517;1451649;18;0;0;16;1;8;1;2;0;0;1;1;0;1;1;0;0;0;1;1;1;1;1;1;1;1;0;0;0;.192982456140351;259.090.909.090.909;259.090.909.090.909
2;17;97;2904;14517;1451653;19;1;0;38;2;19.4;1;2;0;0;1;1;0;4;1;1;1;0;1;0;0;1;1;1;0;1;1;1;1;.192982456140351;259.090.909.090.909;259.090.909.090.909
2;17;98;2912;14556;1455508;26;1;3;28;2;14.2;1;5;0;0;1;1;1;5;1;1;0;0;1;1;0;1;1;0;1;1;1;1;0;.2;250;250
2;17;98;2912;14556;1455513;18;0;0;15;1;7.6;1;2;0;0;1;1;0;1;1;0;1;0;0;1;0;1;1;0;1;0;0;1;1;.2;250;250
2;17;98;2912;14556;1455517;31;1;2;25;2;13;1;2;3;0;1;3;1;5;0;0;0;0;0;0;0;1;1;0;0;0;0;1;1;.2;250;250
2;17;98;2912;14556;1455519;22;1;2;26;2;12.8;1;4;0;0;1;1;1;6;1;0;1;1;1;1;0;1;1;1;0;1;1;1;1;.2;250;250
2;17;98;2912;14557;1455603;22;1;1;47;2;22.2;1;4;0;0;1;1;0;5;1;0;0;0;0;1;1;1;1;1;0;0;0;1;1;.202380952380952;247.058.823.529.412;247.058.823.529.412
2;17;98;2912;14557;1455610;31;1;7;48;2;24.1;1;4;3;0;1;4;0;5;0;1;0;1;1;1;0;1;1;1;1;0;0;1;1;.202380952380952;247.058.823.529.412;247.058.823.529.412
2;17;98;2912;14557;1455616;38;1;10;29;2;14.5;1;1;6;0;2;4;1;2;0;0;1;0;0;1;0;1;1;1;0;0;0;1;0;.202380952380952;247.058.823.529.412;247.058.823.529.412
2;17;98;2912;14557;1455617;32;0;7;51;3;25.3;2;4;3;0;1;3;1;2;0;0;0;1;0;0;1;1;1;1;0;1;0;0;1;.202380952380952;247.058.823.529.412;247.058.823.529.412
2;17;98;2912;14557;1455622;44;0;15;126;4;64;3;3;10;0;2;5;0;1;0;0;1;1;0;0;1;1;1;1;0;0;1;0;1;.202380952380952;247.058.823.529.412;247.058.823.529.412
2;17;98;2912;14557;1455630;22;1;2;60;3;30.7;2;3;0;0;1;1;1;8;1;0;1;1;0;1;1;1;1;1;1;1;1;1;1;.202380952380952;247.058.823.529.412;247.058.823.529.412
2;17;98;2912;14557;1455634;33;1;5;46;2;23.6;1;2;2;0;1;5;0;5;0;0;1;0;1;0;1;1;1;1;0;0;0;1;1;.202380952380952;247.058.823.529.412;247.058.823.529.412
2;17;98;2912;14557;1455636;22;0;1;28;2;14.1;1;3;0;0;1;3;1;2;1;1;0;0;1;0;0;1;1;1;0;1;0;0;1;.202380952380952;247.058.823.529.412;247.058.823.529.412
2;17;98;2912;14557;1455646;19;1;0;26;2;13.2;1;2;0;0;1;1;0;4;0;0;0;0;0;0;1;1;1;1;0;1;0;1;1;.202380952380952;247.058.823.529.412;247.058.823.529.412
2;17;98;2912;14557;1455650;64;0;27;14;1;6.9;1;1;7;1;2;5;0;3;0;0;0;0;0;0;0;1;1;1;0;0;0;0;0;.202380952380952;247.058.823.529.412;247.058.823.529.412
2;17;98;2912;14557;1455654;36;0;11;44;2;23;1;1;11;0;2;2;1;1;0;0;0;0;0;0;0;1;1;1;0;0;0;1;1;.202380952380952;247.058.823.529.412;247.058.823.529.412
2;17;98;2912;14557;1455663;24;0;2;23;1;11.1;1;1;4;0;1;1;0;1;0;1;0;0;0;0;0;1;1;1;0;0;0;1;1;.202380952380952;247.058.823.529.412;247.058.823.529.412
2;17;98;2912;14557;1455664;41;0;8;105;4;54;3;2;7;0;2;3;0;2;1;1;0;0;0;0;1;1;1;1;0;0;0;1;1;.202380952380952;247.058.823.529.412;247.058.823.529.412
2;17;98;2912;14557;1455666;24;0;1;23;1;11.4;1;3;1;0;1;2;0;1;1;0;1;0;1;1;1;1;1;1;0;0;0;1;1;.202380952380952;247.058.823.529.412;247.058.823.529.412
2;17;98;2912;14557;1455675;21;0;1;46;2;22.9;1;3;0;0;1;2;0;1;0;0;0;0;0;1;1;1;1;1;1;0;0;0;1;.202380952380952;247.058.823.529.412;247.058.823.529.412
2;17;98;2912;14557;1455677;59;1;10;47;2;23.1;1;2;17;1;3;5;0;3;0;1;0;0;1;1;1;1;1;1;1;0;0;1;1;.202380952380952;247.058.823.529.412;247.058.823.529.412
2;17;98;2912;14557;1455678;27;0;4;34;2;16.9;1;2;2;0;1;3;0;1;1;0;1;1;1;1;0;1;1;1;1;1;0;1;1;.202380952380952;247.058.823.529.412;247.058.823.529.412
2;17;98;2912;14558;1455701;27;1;4;17;1;8.7;1;1;3;0;1;5;1;7;0;1;1;0;0;0;0;1;1;1;0;0;0;0;1;.197368421052632;253.333.333.333.333;253.333.333.333.333
2;17;98;2912;14558;1455702;26;1;3;23;1;11.7;1;1;4;0;1;3;0;2;0;0;1;0;0;0;0;1;1;1;0;0;0;1;1;.197368421052632;253.333.333.333.333;253.333.333.333.333
2;17;98;2912;14558;1455717;36;1;5;44;2;22;1;2;6;0;2;3;1;4;0;1;0;0;0;0;1;1;1;1;0;0;0;1;1;.197368421052632;253.333.333.333.333;253.333.333.333.333
2;17;98;2912;14558;1455731;41;0;8;46;2;22.6;1;1;12;0;2;4;0;1;1;0;0;0;1;1;1;1;1;1;0;0;0;1;1;.197368421052632;253.333.333.333.333;253.333.333.333.333
2;17;98;2912;14558;1455736;39;0;12;34;2;17.3;1;1;6;0;2;2;1;1;0;0;0;1;0;0;0;1;1;1;0;0;0;0;1;.197368421052632;253.333.333.333.333;253.333.333.333.333
2;17;98;2912;14558;1455737;18;0;0;18;1;8.9;1;2;0;0;1;1;0;1;1;0;0;0;0;1;1;1;1;1;0;0;0;1;1;.197368421052632;253.333.333.333.333;253.333.333.333.333
2;17;98;2912;14558;1455738;22;0;1;49;2;25.4;2;4;0;0;1;1;1;4;0;0;0;0;0;0;0;1;1;1;0;0;0;1;1;.197368421052632;253.333.333.333.333;253.333.333.333.333
2;17;98;2912;14558;1455740;50;0;7;47;2;22.8;1;2;13;0;2;2;1;1;0;0;0;0;0;1;0;1;1;1;0;0;0;1;1;.197368421052632;253.333.333.333.333;253.333.333.333.333
2;17;98;2912;14558;1455745;19;0;0;26;2;13;1;2;0;0;1;2;1;6;0;0;0;0;0;0;0;1;1;1;0;0;0;0;1;.197368421052632;253.333.333.333.333;253.333.333.333.333
2;17;98;2912;14558;1455749;28;0;3;46;2;23;1;5;0;0;1;2;1;3;0;0;0;0;1;1;0;1;1;1;0;1;0;1;1;.197368421052632;253.333.333.333.333;253.333.333.333.333
2;17;98;2912;14558;1455755;40;0;13;60;3;30.2;2;4;4;0;1;4;1;1;1;1;0;0;0;1;1;1;1;1;0;1;0;0;1;.197368421052632;253.333.333.333.333;253.333.333.333.333
2;17;98;2912;14558;1455756;24;1;1;21;1;10.3;1;1;2;0;1;2;1;5;0;0;0;0;0;0;0;1;1;1;0;0;0;1;1;.197368421052632;253.333.333.333.333;253.333.333.333.333
2;17;98;2912;14558;1455758;22;1;1;42;2;20.6;1;4;0;0;1;1;1;4;0;0;0;0;0;0;1;1;1;1;0;1;0;1;1;.197368421052632;253.333.333.333.333;253.333.333.333.333
2;17;98;2912;14558;1455774;34;1;10;35;2;17.3;1;5;1;0;1;1;1;2;1;1;0;0;1;1;1;1;1;1;1;1;1;1;1;.197368421052632;253.333.333.333.333;253.333.333.333.333
2;17;98;2912;14558;1455775;32;0;4;22;1;10.7;1;1;3;0;1;4;1;2;1;0;0;0;1;0;0;1;1;1;1;1;0;1;1;.197368421052632;253.333.333.333.333;253.333.333.333.333
2;17;98;2913;14561;1456008;79;0;23;13;1;6.5;1;1;23;1;3;2;1;1;1;0;0;1;0;1;1;1;0;1;1;0;0;0;1;.204081632653061;245;245
2;17;98;2913;14561;1456016;31;0;2;16;1;8.1;1;1;4;0;1;2;1;3;1;0;1;1;0;1;1;0;0;1;1;0;0;1;0;.204081632653061;245;245
2;17;98;2913;14561;1456020;73;0;24;20;1;10.3;1;1;18;1;3;3;1;1;0;0;0;0;0;0;1;1;1;1;0;0;0;1;1;.204081632653061;245;245
2;17;98;2913;14561;1456022;33;1;6;22;1;10.8;1;2;6;0;2;4;0;2;1;0;1;1;0;1;1;1;0;1;1;0;0;1;1;.204081632653061;245;245
2;17;98;2913;14561;1456026;39;0;12;25;2;12.9;1;1;7;0;2;3;1;1;0;0;0;0;0;1;1;1;1;1;0;0;0;1;1;.204081632653061;245;245
2;17;98;2913;14561;1456027;48;0;9;55;3;26.4;2;4;4;0;1;3;1;2;0;0;0;0;1;1;1;1;1;1;0;0;0;1;1;.204081632653061;245;245
2;17;98;2913;14561;1456031;68;1;20;9;1;4.5;1;3;14;1;2;2;1;2;0;0;0;1;1;1;0;1;0;0;0;0;0;1;1;.204081632653061;245;245
2;17;98;2913;14561;1456035;61;1;23;13;1;6.3;1;1;18;1;3;4;1;2;0;0;1;0;0;0;1;1;1;1;0;0;0;0;1;.204081632653061;245;245
2;17;98;2913;14561;1456043;32;1;6;44;2;22;1;3;5;0;2;3;1;5;0;0;1;0;1;1;1;1;1;1;1;0;0;0;1;.204081632653061;245;245
2;17;98;2913;14561;1456045;50;1;10;13;1;6.5;1;4;8;0;2;3;1;2;0;0;0;0;1;0;0;1;1;0;0;0;0;1;1;.204081632653061;245;245
2;17;98;2913;14561;1456046;38;0;5;28;2;13.9;1;4;7;0;2;3;1;1;0;0;1;1;0;1;0;1;1;1;0;0;0;1;1;.204081632653061;245;245
2;17;98;2913;14561;1456048;56;1;23;25;2;11.9;1;1;6;0;2;1;1;2;0;0;0;0;0;0;0;1;1;1;0;0;0;0;0;.204081632653061;245;245
2;17;98;2913;14561;1456055;18;0;0;15;1;7.3;1;2;0;0;1;2;0;4;0;0;0;0;0;0;0;1;1;1;0;0;0;1;1;.204081632653061;245;245
2;17;98;2913;14561;1456061;50;0;13;43;2;22;1;3;14;0;2;3;0;1;0;0;0;0;0;1;1;1;1;1;0;0;0;0;0;.204081632653061;245;245
2;17;98;2913;14561;1456062;72;0;29;10;1;4.8;1;2;10;1;2;2;0;1;0;1;1;1;0;0;0;1;0;1;0;0;0;0;1;.204081632653061;245;245
2;17;98;2913;14561;1456066;49;1;12;25;2;13.1;1;3;4;0;1;3;0;3;0;0;0;0;1;0;0;1;1;1;0;0;0;1;1;.204081632653061;245;245
2;17;98;2913;14561;1456079;43;1;8;18;1;9.1;1;3;9;0;2;2;1;5;0;1;1;0;0;0;0;1;1;1;0;0;0;0;1;.204081632653061;245;245
2;17;98;2913;14561;1456081;24;0;1;15;1;7.6;1;3;1;0;1;1;1;1;1;0;1;0;0;1;0;1;1;1;0;0;0;1;1;.204081632653061;245;245
2;17;98;2913;14561;1456094;21;0;1;18;1;9;1;2;1;0;1;2;0;1;0;0;1;0;0;0;0;1;0;1;0;0;0;1;1;.204081632653061;245;245
2;17;98;2913;14561;1456098;49;1;8;34;2;16.3;1;2;13;0;2;3;0;4;0;0;1;1;0;0;1;1;1;1;0;0;0;0;1;.204081632653061;245;245
2;17;98;2913;14562;1456103;20;1;0;28;2;14;1;3;0;0;1;3;0;5;0;0;0;0;0;0;0;1;1;1;0;0;0;1;1;.19047619047619;262.5;262.5
2;17;98;2913;14562;1456107;18;0;0;13;1;6.3;1;2;0;0;1;3;0;1;0;0;0;0;0;0;0;1;1;1;0;1;0;1;1;.19047619047619;262.5;262.5
2;17;98;2913;14562;1456109;46;1;14;68;3;33.4;2;2;14;0;2;3;1;2;1;1;1;0;1;1;1;1;1;1;0;0;0;0;1;.19047619047619;262.5;262.5
2;17;98;2913;14562;1456121;21;0;1;26;2;12.6;1;3;0;0;1;1;1;2;1;0;1;1;1;1;1;1;1;1;0;1;1;1;1;.19047619047619;262.5;262.5
2;17;98;2913;14563;1456203;26;0;3;39;2;19.4;1;4;0;0;1;1;0;1;1;1;1;0;1;1;1;1;1;1;0;1;1;1;1;.192307692307692;260;260
2;17;98;2913;14563;1456209;42;1;11;38;2;18.6;1;2;9;0;2;5;0;2;1;1;1;0;0;1;0;1;1;1;1;1;0;0;1;.192307692307692;260;260
2;17;98;2913;14563;1456215;25;1;3;24;1;12.1;1;2;2;0;1;1;1;4;0;0;0;0;1;0;0;1;0;1;1;1;0;1;1;.192307692307692;260;260
2;17;98;2913;14563;1456219;18;0;0;15;1;7.5;1;2;0;0;1;1;0;3;0;0;0;0;0;0;0;1;1;0;0;0;0;1;1;.192307692307692;260;260
2;17;98;2913;14563;1456226;60;0;19;62;3;31.6;2;1;23;0;3;4;0;1;0;0;0;0;1;0;0;1;1;1;0;0;0;1;1;.192307692307692;260;260
2;17;98;2934;14666;1466503;19;0;0;24;1;12.5;1;2;0;0;1;1;0;1;0;0;0;0;1;0;0;1;0;1;0;1;0;1;1;.206896551724138;241.666.666.666.667;241.666.666.666.667
2;17;98;2934;14666;1466509;18;1;0;17;1;8.4;1;2;0;0;1;1;1;5;0;0;0;1;0;0;0;1;1;1;0;1;0;1;1;.206896551724138;241.666.666.666.667;241.666.666.666.667
2;17;98;2934;14666;1466511;40;0;7;50;3;24.5;1;2;9;0;2;2;0;1;0;1;0;1;1;0;0;1;1;1;0;1;0;0;1;.206896551724138;241.666.666.666.667;241.666.666.666.667
2;17;98;2934;14666;1466512;21;0;1;17;1;8.7;1;1;2;0;1;4;0;3;0;0;0;0;0;0;0;1;1;1;0;0;0;1;1;.206896551724138;241.666.666.666.667;241.666.666.666.667
2;17;98;2934;14666;1466513;46;1;10;34;2;17.1;1;2;12;0;2;3;0;4;0;1;1;0;0;1;1;1;1;1;0;1;0;0;1;.206896551724138;241.666.666.666.667;241.666.666.666.667
2;17;98;2934;14666;1466526;27;0;3;26;2;12.7;1;4;0;0;1;2;1;2;0;0;0;0;0;0;0;1;1;1;1;0;0;1;1;.206896551724138;241.666.666.666.667;241.666.666.666.667
2;17;98;2934;14667;1466609;26;0;3;32;2;15.9;1;2;3;0;1;1;0;1;1;1;0;0;1;1;1;1;1;1;1;1;1;1;1;.192307692307692;260;260
2;17;98;2934;14667;1466618;27;1;2;72;3;36.4;2;3;2;0;1;2;1;4;0;0;0;0;0;0;0;1;1;1;0;1;0;1;1;.192307692307692;260;260
2;17;98;2934;14667;1466619;21;1;1;22;1;10.9;1;2;1;0;1;1;1;4;0;1;1;1;0;1;1;1;1;1;0;1;0;0;0;.192307692307692;260;260
2;17;98;2934;14667;1466623;21;0;0;42;2;21.6;1;3;0;0;1;2;1;2;0;0;0;0;1;0;0;1;1;1;0;1;0;1;1;.192307692307692;260;260
2;17;98;2934;14667;1466624;35;0;5;49;2;24.8;1;4;5;0;2;3;0;1;1;0;1;0;0;1;1;1;1;1;0;1;1;1;1;.192307692307692;260;260
2;17;98;2934;14667;1466627;21;1;0;40;2;21;1;3;0;0;1;1;1;3;0;0;1;0;0;0;1;1;1;1;0;0;0;1;1;.192307692307692;260;260
2;17;98;2934;14667;1466628;21;0;1;24;1;12.1;1;3;0;0;1;1;0;2;0;0;0;0;0;0;0;1;1;1;0;1;0;1;1;.192307692307692;260;260
2;17;98;2934;14667;1466639;30;1;5;35;2;17;1;5;1;0;1;3;1;5;1;1;0;0;1;1;1;1;1;1;1;1;1;1;0;.192307692307692;260;260
2;17;98;2934;14667;1466640;33;0;4;63;3;31;2;1;10;0;2;2;0;1;0;0;0;0;0;1;1;1;1;1;0;0;0;1;1;.192307692307692;260;260
2;17;98;2934;14667;1466647;20;0;0;33;2;16.5;1;3;0;0;1;3;0;2;1;0;1;0;0;1;1;1;1;1;0;0;0;1;1;.192307692307692;260;260
2;17;98;2934;14668;1466705;21;0;1;25;2;12.5;1;2;0;0;1;1;0;2;0;0;1;0;0;0;0;1;1;1;0;0;0;1;1;.2;250;250
2;17;98;2934;14668;1466708;57;1;17;43;2;21.6;1;1;14;0;2;4;0;3;0;0;0;0;1;0;1;1;1;1;0;1;0;1;1;.2;250;250
2;17;99;2942;14706;1470504;57;0;15;189;4;95;3;4;17;0;3;5;0;1;1;1;0;0;1;1;1;1;1;1;1;1;1;1;1;.209302325581395;238.888.888.888.889;238.888.888.888.889
2;17;99;2942;14706;1470506;20;1;0;40;2;19.3;1;3;0;0;1;1;1;3;1;0;1;1;0;1;1;1;1;1;0;1;1;1;1;.209302325581395;238.888.888.888.889;238.888.888.888.889
2;17;99;2942;14706;1470508;25;1;4;25;2;12.5;1;1;3;0;1;3;0;6;1;0;1;0;0;1;1;1;1;1;0;0;0;0;1;.209302325581395;238.888.888.888.889;238.888.888.888.889
2;17;99;2942;14706;1470512;36;0;7;30;2;15.1;1;1;7;0;2;4;0;1;0;0;0;0;0;0;0;1;1;1;0;0;0;1;1;.209302325581395;238.888.888.888.889;238.888.888.888.889
2;17;99;2942;14706;1470514;29;0;4;31;2;15.2;1;1;5;0;2;5;1;1;0;0;0;0;0;0;0;1;1;1;0;0;0;1;1;.209302325581395;238.888.888.888.889;238.888.888.888.889
2;17;99;2942;14706;1470516;44;0;13;99;4;49.2;2;2;9;0;2;4;0;1;1;0;0;0;0;1;1;1;1;1;0;0;0;1;1;.209302325581395;238.888.888.888.889;238.888.888.888.889
2;17;99;2942;14706;1470518;20;0;0;19;1;9.5;1;2;0;0;1;1;1;1;1;0;0;0;0;0;0;1;0;1;0;0;1;1;0;.209302325581395;238.888.888.888.889;238.888.888.888.889
